Number,Species,Type 1,Type 2,,MovePool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Crustle,Bug,Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Scraggy,Dark,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Scrafty,Dark,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Sigilyph,Psychic,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Yamask,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Galarian Yamask,Ground,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Cofagrigus,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Tirtouga,Water,Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Carracosta,Water,Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Archen,Rock,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Archeops,Rock,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Trubbish,Poison,,Starter,Pound,Starter,Poison Gas,Starter,Recycle,Beginner,Acid Spray,Beginner,Amnesia,Beginner,Clear Smog,Beginner,Toxic Spikes,Amateur,Sludge,Amateur,Stockpile,Amateur,Swallow,Amateur,Take Down,Amateur,Sludge Bomb,Ace,Toxic,Ace,Belch,Ace,Pain Split,Ace,Gunk Shot,Pro,Explosion,,,,,,,,
569,Garbodor,Poison,,Starter,Pound,Starter,Poison Gas,Starter,Recycle,Beginner,Acid Spray,Beginner,Amnesia,Beginner,Clear Smog,Beginner,Toxic Spikes,Amateur,Sludge,Amateur,Stockpile,Amateur,Swallow,Amateur,Body Slam,Amateur,Sludge Bomb,Ace,Toxic,Ace,Belch,Ace,Pain Split,Pro,Gunk Shot,Pro,Explosion,,,,,,,,
569,Mega Garbodor,Poison,,Starter,Pound,Starter,Poison Gas,Starter,Recycle,Beginner,Acid Spray,Beginner,Amnesia,Beginner,Clear Smog,Beginner,Toxic Spikes,Amateur,Sludge,Amateur,Stockpile,Amateur,Swallow,Amateur,Body Slam,Amateur,Sludge Bomb,Ace,Toxic,Ace,Belch,Ace,Pain Split,Pro,Gunk Shot,Pro,Explosion,,,,,,,,
570,Zorua,Dark,,Starter,Leer,Starter,Scratch,Starter,Torment,Beginner,Fury Swipes,Beginner,Hone Claws,Amateur,Scary Face,Amateur,Fake Tears,Amateur,Knock Off,Amateur,Taunt,Ace,Night Daze,Ace,Agility,Ace,Imprison,Pro,Foul Play,Pro,Nasty Plot,,,,,,,,,,,,,,
570,Hisuian Zorua,Normal,Ghost,Starter,Scratch,Starter,Leer,Starter,Torment,Beginner,Hone Claws,Beginner,Shadow Sneak,Amateur,Curse (Ghost-Type),Amateur,Taunt,Amateur,Knock Off,Amateur,Spite,Ace,Agility,Ace,Shadow Ball,Ace,Bitter Malice,Pro,Nasty Plot,Pro,Foul Play,,,,,,,,,,,,,,
571,Zoroark,Dark,,Starter,Leer,Starter,Scratch,Starter,Hone Claws,Starter,Torment,Beginner,Fury Swipes,Amateur,Fake Tears,Amateur,Knock Off,Amateur,Taunt,Ace,Night Slash,Ace,Agility,Ace,Imprison,Pro,Nasty Plot,Pro,Night Daze,Elite,Foul Play,,,,,,,,,,,,,,
571,Hisuian Zoroark,Normal,Ghost,Starter,Scratch,Starter,Leer,Beginner,Shadow Sneak,Amateur,Curse (Ghost-Type),Amateur,Taunt,Amateur,Knock Off,Amateur,Spite,Ace,Shadow Claw,Ace,Agility,Ace,Shadow Ball,Pro,Bitter Malice,Pro,Nasty Plot,Elite,Foul Play,,,,,,,,,,,,,,,,
572,Minccino,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Cinccino,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Gothita,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Gothorita,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Gothitelle,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Solosis,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Duosion,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Reuniclus,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Ducklett,Water,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Swanna,Water,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Vanillite,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Vanillish,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Vanilluxe,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Deerling,Normal,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Sawsbuck,Normal,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Emolga,Electric,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Karrablast,Bug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Escavalier,Bug,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Foongus,Grass,Poison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Amoonguss,Grass,Poison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Frillish,Water,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Jellicent,Water,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Alomomola,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Joltik,Bug,Electric,Starter,Fury Cutter,Starter,Electroweb,Starter,Absorb,Beginner,Bug Bite,Beginner,String Shot,Amateur,Sucker Punch,Amateur,Electro Ball,Amateur,Thunder Wave,Amateur,Agility,Ace,Screech,Ace,Slash,Ace,Discharge,Pro,Bug Buzz,Pro,Gastro Acid,,,,,,,,,,,,,,
596,Galvantula,Bug,Electric,Starter,Bug Bite,Starter,Fury Cutter,Starter,Electroweb,Starter,Absorb,Beginner,String Shot,Amateur,Sucker Punch,Amateur,Electro Ball,Amateur,Thunder Wave,Amateur,Agility,Ace,Slash,Ace,Discharge,Pro,Screech,Pro,Gastro Acid,Elite,Bug Buzz,,,,,,,,,,,,,,
597,Ferroseed,Grass,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Ferrothorn,Grass,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Klink,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Klang,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Klinklang,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Tynamo,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Eelektrik,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Eelektross,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Elgyem,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Beheeyem,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Litwick,Ghost,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Lampent,Ghost,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Chandelure,Ghost,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,Axew,Dragon,,Starter,Leer,Starter,Scratch,Starter,Bite,Beginner,False Swipe,Beginner,Slash,Beginner,Assurance,Beginner,Taunt,Amateur,Scary Face,Amateur,Crunch,Amateur,Dragon Claw,Amateur,Dragon Dance,Ace,Focus Energy,Ace,Swords Dance,Ace,Breaking Swipe,Ace,Dragon Pulse,Pro,Giga Impact,Pro,Guillotine,Pro,Outrage,,,,,,
611,Fraxure,Dragon,,Starter,Leer,Starter,False Swipe,Starter,Scratch,Starter,Bite,Beginner,Slash,Beginner,Assurance,Beginner,Taunt,Amateur,Scary Face,Amateur,Crunch,Amateur,Dragon Claw,Amateur,Dragon Dance,Ace,Focus Energy,Ace,Breaking Swipe,Ace,Dragon Pulse,Pro,Guillotine,Pro,Swords Dance,Pro,Outrage,Elite,Giga Impact,,,,,,
612,Haxorus,Dragon,,Starter,Leer,Starter,False Swipe,Starter,Scratch,Starter,Bite,Beginner,Slash,Beginner,Assurance,Beginner,Taunt,Amateur,Scary Face,Amateur,Crunch,Amateur,Dragon Claw,Amateur,Dragon Dance,Ace,Focus Energy,Ace,Breaking Swipe,Ace,Dragon Pulse,Pro,Guillotine,Pro,Swords Dance,Pro,Outrage,Elite,Giga Impact,,,,,,
613,Cubchoo,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Beartic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Cryogonal,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Shelmet,Bug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Accelgor,Bug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Stunfisk,Ground,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Galarian Stunfisk,Ground,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Mienfoo,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Mienshao,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Druddigon,Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Golett,Ground,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Golurk,Ground,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Pawniard,Dark,Steel,Starter,Scratch,Starter,Leer,Starter,Fury Cutter,Beginner,Metal Claw,Beginner,Torment,Amateur,Scary Face,Amateur,Assurance,Ace,Metal Sound,Ace,Slash,Ace,Night Slash,Pro,Iron Defense,Pro,Retaliate,Elite,Iron Head,Elite,Swords Dance,Elite,Guillotine,,,,,,,,,,,,
625,Bisharp,Dark,Steel,Starter,Scratch,Starter,Leer,Starter,Fury Cutter,Beginner,Metal Claw,Beginner,Torment,Amateur,Scary Face,Amateur,Assurance,Ace,Metal Sound,Ace,Slash,Ace,Night Slash,Pro,Iron Defense,Pro,Retaliate,Elite,Iron Head,Elite,Swords Dance,Master,Guillotine,,,,,,,,,,,,
626,Bouffalant,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Rufflet,Normal,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Braviary,Normal,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Hisuian Braviary,Psychic,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Vullaby,Dark,Flying,Starter,Gust,Starter,Leer,Beginner,Flatter,Beginner,Pluck,Amateur,Tailwind,Amateur,Knock Off,Ace,Iron Defense,Ace,Whirlwind,Pro,Air Slash,Pro,Dark Pulse,Pro,Nasty Plot,Elite,Defog,Master,Defog,Master,Brave Bird,,,,,,,,,,,,,,
630,Mandibuzz,Dark,Flying,Starter,Gust,Starter,Leer,Beginner,Flatter,Beginner,Pluck,Amateur,Tailwind,Amateur,Knock Off,Ace,Iron Defense,Ace,Whirlwind,Pro,Air Slash,Pro,Dark Pulse,Pro,Bone Rush,Elite,Nasty Plot,Elite,Defog,Master,Defog,Master,Brave Bird,,,,,,,,,,,,
631,Heatmor,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Durant,Bug,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Deino,Dark,Dragon,Starter,Focus Energy,Starter,Tackle,Starter,Dragon Breath,Beginner,Roar,Beginner,Bite,Amateur,Headbutt,Amateur,Slam,Amateur,Work Up,Amateur,Assurance,Ace,Scary Face,Ace,Crunch,Ace,Dragon Pulse,Pro,Body Slam,Pro,Hyper Voice,Pro,Dragon Rush,Elite,Nasty Plot,Elite,Outrage,,,,,,,,
634,Zweilous,Dark,Dragon,Starter,Focus Energy,Starter,Tackle,Beginner,Roar,Beginner,Bite,Amateur,Headbutt,Amateur,Slam,Amateur,Work Up,Amateur,Assurance,Amateur,Dragon Breath,Ace,Scary Face,Ace,Crunch,Ace,Dragon Pulse,Pro,Body Slam,Pro,Hyper Voice,Pro,Dragon Rush,Elite,Nasty Plot,Master,Outrage,,,,,,,,
635,Hydreigon,Dark,Dragon,Starter,Focus Energy,Starter,Tackle,Beginner,Roar,Beginner,Bite,Amateur,Headbutt,Amateur,Slam,Amateur,Work Up,Amateur,Assurance,Amateur,Dragon Breath,Ace,Scary Face,Ace,Crunch,Ace,Dragon Pulse,Pro,Body Slam,Pro,Hyper Voice,Pro,Dragon Rush,Elite,Nasty Plot,Master,Outrage,Master,Hyper Beam,,,,,,
636,Larvesta,Bug,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Volcarona,Bug,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Cobalion,Steel,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Terrakion,Rock,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Virizion,Grass,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Incarnate Forme Tornadus,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Therian Forme Tornadus,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Incarnate Forme Thundurus,Electric,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Therian Forme Thundurus,Electric,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Reshiram,Dragon,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Zekrom,Dragon,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Incarnate Forme Landorus,Ground,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Therian Forme Landorus,Ground,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Kyurem,Dragon,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,White Kyurem,Dragon,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Black Kyurem,Dragon,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Ordinary Form Keldeo,Water,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Resolute Form Keldeo,Water,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Aria Forme Meloetta,Normal,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Pirouette Forme Meloetta,Normal,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Genesect,Bug,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Chespin,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Quilladin,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Chesnaught,Grass,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Fennekin,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Braixen,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Delphox,Fire,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Froakie,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Frogadier,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Greninja,Water,Dark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Bunnelby,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Diggersby,Normal,Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Fletchling,Normal,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Fletchinder,Fire,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Talonflame,Fire,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Scatterbug,Bug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Spewpa,Bug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Vivillon,Bug,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Litleo,Fire,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Pyroar,Fire,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Flabébé,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Floette,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Eternal Flower Floette,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Florges,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Skiddo,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Gogoat,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Pancham,Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Pangoro,Fighting,Dark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Furfrou,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Espurr,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Meowstic♂,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Meowstic♀,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Honedge,Steel,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Doublade,Steel,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Shield Forme Aegislash,Steel,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Blade Forme Aegislash,Steel,Ghost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Spritzee,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Aromatisse,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Swirlix,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Slurpuff,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Inkay,Dark,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Malamar,Dark,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Binacle,Rock,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Barbaracle,Rock,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Skrelp,Poison,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Dragalge,Poison,Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Clauncher,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Clawitzer,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Helioptile,Electric,Normal,Starter,Mud Slap,Starter,Tail Whip,Starter,Pound,Beginner,Thunder Shock,Beginner,Quick Attack,Amateur,Charge,Amateur,Bulldoze,Amateur,Volt Switch,Amateur,Parabolic Charge,Ace,Thunder Wave,Ace,Thunderbolt,Ace,Electrify,Pro,Thunder,,,,,,,,,,,,,,,,
695,Heliolisk,Electric,Normal,Starter,Mud Slap,Starter,Tail Whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Tyrunt,Rock,Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Tyrantrum,Rock,Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Amaura,Rock,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Aurorus,Rock,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Sylveon,Fairy,,Starter,Tackle,Starter,Tail Whip,Starter,Growl,Starter,Helping Hand,Starter,Covet,Starter,Disarming Voice,Starter,Sand Attack,Beginner,Quick Attack,Beginner,Baby-Doll Eyes,Amateur,Swift,Amateur,Light Screen,Ace,Draining Kiss,Ace,Misty Terrain,Ace,Skill Swap,Pro,Psych Up,Pro,Moonblast,Elite,Last Resort,,,,,,,,
701,Hawlucha,Fighting,Flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Dedenne,Electric,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Carbink,Rock,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Goomy,Dragon,,Starter,Tackle,Starter,Absorb,Starter,Water Gun,Beginner,Protect,Beginner,Dragon Breath,Amateur,Flail,Amateur,Water Pulse,Ace,Dragon Pulse,Ace,Rain Dance,Pro,Body Slam,Pro,Curse (Non Ghost-Type),Pro,Muddy Water,,,,,,,,,,,,,,,,,,
705,Sliggoo,Dragon,,Starter,Tackle,Starter,Absorb,Beginner,Protect,Amateur,Flail,Amateur,Dragon Breath,Amateur,Water Pulse,Ace,Dragon Pulse,Ace,Acid Spray,Ace,Rain Dance,Pro,Body Slam,Pro,Curse (Non Ghost-Type),Elite,Muddy Water,,,,,,,,,,,,,,,,,,
705,Hisuian Sliggoo,Dragon,Steel,Starter,Tackle,Starter,Absorb,Beginner,Protect,Beginner,Acid Armor,Amateur,Flail,Amateur,Water Pulse,Ace,Dragon Pulse,Ace,Shelter,Ace,Rain Dance,Ace,Water Pulse,Pro,Curse (Non Ghost-Type),Pro,Iron Head,Elite,Muddy Water,,,,,,,,,,,,,,,,
706,Goodra,Dragon,,Starter,Tackle,Starter,Absorb,Beginner,Protect,Amateur,Flail,Amateur,Dragon Breath,Amateur,Water Pulse,Ace,Dragon Pulse,Ace,Rain Dance,Pro,Body Slam,Pro,Curse (Non Ghost-Type),Pro,Aqua Tail,Elite,Muddy Water,Master,Power Whip,,,,,,,,,,,,,,,,
706,Hisuian Goodra,Dragon,Steel,Starter,Tackle,Starter,Absorb,Beginner,Protect,Beginner,Acid Spray,Amateur,Flail,Amateur,Water Pulse,Ace,Dragon Pulse,Ace,Shelter,Ace,Rain Dance,Pro,Body Slam,Pro,Curse (Non Ghost-Type),Pro,Iron Head,Pro,Iron Tail,Elite,Muddy Water,Master,Heavy Slam,,,,,,,,,,,,
707,Klefki,Steel,Fairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Phantump,Ghost,Grass,Starter,Astonish,Starter,Tackle,Starter,Branch Poke,Beginner,Leech Seed,Beginner,Confuse Ray,Amateur,Will-O-Wisp,Amateur,Hex,Amateur,Growth,Amateur,Horn Leech,Ace,Curse (Ghost-Type),Ace,Phantom Force,Ace,Ingrain,Pro,Wood Hammer,Pro,Destiny Bond,Pro,Forest's Curse,,,,,,,,,,,,
709,Trevenant,Ghost,Grass,Starter,Shadow Claw,Starter,Astonish,Starter,Tackle,Starter,Branch Poke,Beginner,Leech Seed,Beginner,Confuse Ray,Amateur,Will-O-Wisp,Amateur,Hex,Amateur,Growth,Amateur,Horn Leech,Ace,Curse (Ghost-Type),Ace,Phantom Force,Ace,Ingrain,Pro,Wood Hammer,Pro,Destiny Bond,Pro,Forest's Curse,,,,,,,,,,
710,Pumpkaboo,Ghost,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Gourgeist,Ghost,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Bergmite,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Avalugg,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Hisuian Avalugg,Ice,Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Noibat,Flying,Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Noivern,Flying,Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
